Respondent_ID,Segment,Anket_Adi,Anket_Tarihi,Acente_Adi,Sehir,Bolge,CustomerName,CustomerType,Filo_Retail,Yas,Cinsiyet,Gelir_Grubu,Kredi_Tutari_TL,Vade_Ay,Kredi_Onay_Suresi_Saat,AB1_Arac_Turu_Teyit,A1_Kredi_Dusunuyor_muydu,A6_Karari_Degistiren_Faktor,A3_Stenos_Finans_Bilinirlik,B5_Arastirilan_Kuruluslar,B6_Tercih_Kriterleri,EO0_Genel_Memnuniyet,EO0N_Neden,EON1_Sorun_Giderildi,EO1x1_Acente_Satis_Danismani,EON3_Neden,EON4_Sorun_Giderildi,EO2x1_Stenos_Satis_Yoneticisi,C1_Satis_Elemani_Yaklasimi,C1a_Finansman_Kosullari_Bilgilendirme,C2_Finansman_Secenekleri,C2N_Neden,C8_Geri_Odeme_Kosullari,C5_Surec_Kolaylik_Hiz,C5N_Neden,C7x_Geri_Odeme_Bilgilendirme_Yeterli,C7xN_Neden,E1_Musteri_Hizmetleri_Aradi_mi,E2_Arama_Konusu,E5a_Cagri_Merkezi_Memnuniyeti,E6_Memnuniyetsizlik_Nedeni,N1_Kampanya_Takip,N2_Takip_Kanallari,N3_Mobil_App_Bilinirlik,S44_Brand_Retention,F1_Recommendation_NPS,F1x_Brand_Importance,K1_1_Kasko_Satin_Aldi_mi,K7_Kasko_Tercih_Nedeni,K1_2_Kasko_Teklifi_Verildi_mi,K8_Avantajlardan_Bahsedildi_mi,K9_Akilda_Kalan_Teminat,K1a_Kasko_Tercih_Etmeme_Nedeni,K3_Kasko_Genel_Memnuniyet,K4_Kasko_Yenileme_Tercihi,K5_Kasko_Tavsiye,K6_Kasko_Tavsiye_Nedeni,K2_Kaskodan_Haberdar_Olma,I1_Sorun_Yasadi_mi,I2_Sorun_Giderildi_mi,M1_Veri_Paylasim_Izni,NPS_Kategori,EO0_Endeks_100,EO0_Top2Box,S44_Top2Box
CSI-CRD-00284,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-03-14,Stenos Trabzon Ortahisar,Trabzon,Karadeniz Bölgesi,Sevdinar İhsanoğlu Hayrioğlu,Hafif Ticari,Filo,42,Kadın,150.000 TL üzeri,2347000,36,1.0,1,1,,1,Anadolubank; Kuveyt Türk; İş Bankası,Hizmet kalitesi; Ulaşım kolaylığı; Markaya duyulan güven,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,9,10,9,10,,10,10,,2,Gecikme faizi hakkında bilgi verilmedi,2,,,,1,Web sitesi; Sosyal medya,2,9,10,9,,,,,,,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00285,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-11-20,Stenos Ankara Çankaya,Ankara,İç Anadolu Bölgesi,Veis Yüksel,Otomobil-Binek,Filo,57,Erkek,150.000 TL üzeri,2157000,36,1.8,1,1,,2,İş Bankası; Garanti Bankası; Vakıflar Bankası,Kampanyaları olması; Ulaşım kolaylığı; Ödeme Planında Esneklik,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,8,Danışman ilgili ve bilgiliydi,,9,7,10,5,Taksit seçenekleri ihtiyacıma uymadı,8,9,,1,,2,,,,2,,2,6,7,8,,,,,,,,,,,,1,2.0,1,Passive,77.8,0,0
CSI-CRD-00286,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-10-18,Stenos Trabzon Ortahisar,Trabzon,Karadeniz Bölgesi,Hasgül Akdeniz Öcalan,Otomobil-Binek,Filo,59,Kadın,25.001 - 50.000 TL,1069000,12,13.3,1,1,,1,Kuveyt Türk,Ödeme Planında Esneklik; Faiz oranı; Daha önce kredi kullanmıştım,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,6,8,10,8,,7,9,,2,Gecikme faizi hakkında bilgi verilmedi,1,Kredi Devri / Transferi; Hesap / Borç durumu öğrenme,7.0,,2,,2,10,10,5,,,,,,,,,,,,2,,1,Promoter,88.9,1,1
CSI-CRD-00287,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-04-29,Stenos Erzurum Yakutiye,Erzurum,Doğu Anadolu Bölgesi,Bayan Muarra Sonnur Demirel,Hafif Ticari,Retail,46,Erkek,85.001 - 150.000 TL,1496000,36,3.5,1,1,,2,Alternatifbank; Ziraat Bankası; Kuveyt Türk,Müşteri ilişkileri; Sorunların zamanında çözülmesi; Ödeme Planında Esneklik,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,8,10,10,10,,8,10,,1,,1,Kredi Borcunu erken kapama; Senet İadesi,10.0,,2,,1,9,10,10,1.0,Teminat içeriği; Fiyat avantajı,,,,,10.0,8.0,10.0,,"Gazete, dergi ilanlarından",2,,1,Promoter,100.0,1,1
CSI-CRD-00288,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-09-20,Stenos Adana Seyhan,Adana,Akdeniz Bölgesi,Nüdret Ülker Çetin,Otomobil-Binek,Retail,28,Kadın,25.001 - 50.000 TL,332000,36,4.1,1,1,,1,Finans Bank; İş Bankası,Daha az döküman/daha az prosedür; Daha önce kredi kullanmıştım; Personelin genel tutum davranışları,3,Evrak ve geri dönüş süreçlerinde sorun yaşadım,2.0,5,Danışmanın bilgilendirmesi yetersizdi,1.0,1,3,2,1,Taksit seçenekleri ihtiyacıma uymadı,3,6,Onay süreci beklediğimden uzun sürdü,1,,2,,,,1,"Gazete, dergi vb.; Sosyal medya; Acente",2,3,2,4,1.0,Kredi avantajı; Teminat içeriği,,,,,4.0,3.0,2.0,Fiyat/teminat dengesi beklentimin altındaydı,Stenos Auto Finans veya Stenos Auto internet sayfalarından,2,,1,Detractor,22.2,0,0
CSI-CRD-00289,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-07-13,Stenos İstanbul Maslak,İstanbul,Marmara Bölgesi,Okyalaz Türk,Otomobil-Binek,Retail,45,Kadın,150.000 TL üzeri,2303000,48,4.7,1,1,,2,Denizbank; Şekerbank,Müşteri ilişkileri; Kampanyaları olması; Kredi alımlarında hızlılık,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,7,10,10,10,,10,10,,2,Erken kapama koşulları açıklanmadı,2,,,,1,"Gazete, dergi vb.; Web sitesi; Sosyal medya",2,10,10,10,1.0,Kredi avantajı; Teminat içeriği,,,,,9.0,10.0,10.0,,Stenos Auto Finans veya Stenos Auto internet sayfalarından,2,,1,Promoter,100.0,1,1
CSI-CRD-00290,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-01-31,Stenos İstanbul Kadıköy,İstanbul,Marmara Bölgesi,Onuker Zengin,Otomobil-Binek,Retail,43,Erkek,150.000 TL üzeri,1407000,36,8.0,1,1,,1,Garanti Bankası; OdeaBank; Yapı ve Kredi Bankası,Müşteri ilişkileri; Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri; Sorunların zamanında çözülmesi,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,9,10,9,99,,8,10,,1,,1,Kredi Devri / Transferi,8.0,,1,Sosyal medya; Acente; Stenos Auto Mobil App,3,10,10,7,2.0,,1.0,2.0,,Kendi sigortacısı/tanıdık acente olması,,,,,,1,2.0,1,Promoter,100.0,1,1
CSI-CRD-00291,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-05-04,Stenos Kayseri Melikgazi,Kayseri,İç Anadolu Bölgesi,Cemiyle Bilge,Otomobil-Binek,Filo,55,Erkek,150.000 TL üzeri,2390000,36,1.0,1,2,Peşinat ve vade esnekliği ikna etti,1,OdeaBank; Şekerbank,Daha az döküman/daha az prosedür; Sorunların zamanında çözülmesi; Müşteri ilişkileri,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,9,10,9,10,,10,10,,1,,3,,,,1,"Gazete, dergi vb.; Web sitesi; Sosyal medya",3,9,10,7,,,,,,,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00292,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-03-31,Stenos Kayseri Melikgazi,Kayseri,İç Anadolu Bölgesi,Dr. Yekbun Sevgen Yılmaz Gül,Otomobil-Binek,Filo,34,Kadın,150.000 TL üzeri,2271000,12,4.0,1,2,Acentede sunulan faiz oranı beklediğimden uygundu,2,Başka kuruluş araştırmadım,Ödeme Planında Esneklik; Markaya duyulan güven; Müşteri ilişkileri,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,99,10,10,9,,9,10,,1,,1,Senet İadesi; Kaza,8.0,,2,,2,10,9,8,,,,,,,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00293,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-09-05,Stenos Bursa Nilüfer,Bursa,Marmara Bölgesi,Kürşad Bilge,Hafif Ticari,Retail,27,Erkek,85.001 - 150.000 TL,1992000,36,38.1,1,2,Satış danışmanının yönlendirmesi,2,Şekerbank,Kampanyaları olması; Markaya duyulan güven; Hizmet kalitesi,3,Evrak ve geri dönüş süreçlerinde sorun yaşadım,2.0,2,Danışmanın bilgilendirmesi yetersizdi,2.0,2,3,3,2,Taksit seçenekleri ihtiyacıma uymadı,3,4,Onay süreci beklediğimden uzun sürdü,1,,2,,,,1,"Gazete, dergi vb.; Sosyal medya; Acente",2,2,5,4,1.0,Kredi avantajı,,,,,2.0,4.0,6.0,Fiyat/teminat dengesi beklentimin altındaydı,"Gazete, dergi ilanlarından",2,,2,Detractor,22.2,0,0
CSI-CRD-00294,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-08-09,Stenos Trabzon Ortahisar,Trabzon,Karadeniz Bölgesi,Arıel Güçlü,Hafif Ticari,Retail,36,Kadın,50.001 - 85.000 TL,439000,36,4.4,1,2,Satış danışmanının yönlendirmesi,1,Türkiye Finans; QNB Fibabank,Sorunların zamanında çözülmesi; Markanın finans kurumu olması; Daha önce kredi kullanmıştım,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,7,Danışmanın bilgilendirmesi yetersizdi,,9,10,8,8,,10,8,,1,,2,,,,1,Sosyal medya; Stenos Auto Mobil App,1,10,9,9,2.0,,3.0,,,Sigorta şirketi memnuniyetsizliği,,,,,,2,,1,Promoter,88.9,1,1
CSI-CRD-00295,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-04-25,Stenos Malatya Battalgazi,Malatya,Doğu Anadolu Bölgesi,Naide Mansız,Otomobil-Binek,Retail,45,Kadın,85.001 - 150.000 TL,1392000,60,35.6,1,2,Satış danışmanının yönlendirmesi,1,TEB (Türk Ekonomi Bankası); Alternatifbank,Sigorta hizmetlerinin de olması; Kampanyaları olması; Hizmet kalitesi,2,Evrak ve geri dönüş süreçlerinde sorun yaşadım,1.0,3,Danışmanın bilgilendirmesi yetersizdi,1.0,2,3,1,2,Taksit seçenekleri ihtiyacıma uymadı,1,3,Onay süreci beklediğimden uzun sürdü,1,,1,Fatura ile ilgili olarak,1.0,Rehin kaldırma işleminin uzun zaman alması,2,,1,3,5,1,1.0,Fiyat avantajı; Teminat içeriği,,,,,2.0,1.0,3.0,Fiyat/teminat dengesi beklentimin altındaydı,İnternet reklamlarından,1,1.0,1,Detractor,11.1,0,0
CSI-CRD-00296,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-07-23,Stenos Ankara Çankaya,Ankara,İç Anadolu Bölgesi,Bezek Akdeniz Şama,Otomobil-Binek,Retail,39,Erkek,150.000 TL üzeri,2011000,36,5.1,1,1,,2,Ziraat Bankası; İş Bankası,Daha az döküman/daha az prosedür; Sorunların zamanında çözülmesi; Müşteri ilişkileri,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,8,10,10,9,,7,10,,1,,2,,,,2,,3,8,8,9,1.0,Fiyat avantajı; Teminat içeriği,,,,,6.0,9.0,10.0,,Acente görselliği sayesinde; Daha önce kredi kullanan tanıdıklarımdan / tavsiye,2,,1,Passive,88.9,1,0
CSI-CRD-00297,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-07-31,Stenos İstanbul Maslak,İstanbul,Marmara Bölgesi,Miyesser Şener Demirel,Otomobil-Binek,Filo,52,Kadın,150.000 TL üzeri,1293000,48,6.4,1,2,Kampanya koşulları cazipti,1,Halk Bankası; Denizbank; Vakıflar Bankası,Müşteri ilişkileri; Daha uzun vade; Personelin genel tutum davranışları,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,9,10,7,10,,9,9,,1,,1,Kredi Borcunu erken kapama,99.0,,1,Stenos Auto Mobil App,3,10,10,7,,,,,,,,,,,,2,,1,Promoter,88.9,1,1
CSI-CRD-00298,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-06-23,Stenos Malatya Battalgazi,Malatya,Doğu Anadolu Bölgesi,Av. Zevlüde Türk Mansız,Otomobil-Binek,Retail,56,Kadın,85.001 - 150.000 TL,1583000,36,2.0,1,2,Acentede sunulan faiz oranı beklediğimden uygundu,2,Şekerbank,Kampanyaları olması; Kredi alımlarında hızlılık; Sorunların zamanında çözülmesi,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,9,Danışman ilgili ve bilgiliydi,,8,8,8,8,,9,8,,1,,1,Sigorta,8.0,,2,,2,10,10,6,2.0,,1.0,2.0,,Kendi sigortacısı/tanıdık acente olması; Sigorta şirketi memnuniyetsizliği,,,,,,2,,1,Promoter,77.8,0,1
CSI-CRD-00299,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-07-20,Stenos Bursa Nilüfer,Bursa,Marmara Bölgesi,Elöve Şener,Otomobil-Binek,Retail,46,Erkek,85.001 - 150.000 TL,523000,24,6.5,1,2,Nakit bütçemi bozmak istemedim,1,Türkiye Finans; TEB (Türk Ekonomi Bankası); Garanti Bankası,Sorunların zamanında çözülmesi; Daha önce kredi kullanmıştım; Müşteri ilişkileri,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,99,,,8,10,9,10,,8,10,,1,,1,Hesap / Borç durumu öğrenme; Senet İadesi,10.0,,2,,3,9,9,9,1.0,Fiyat avantajı; Kredi avantajı,,,,,10.0,8.0,8.0,Fiyat/teminat dengesi beklentimin altındaydı,Stenos Auto Finans veya Stenos Auto internet sayfalarından,2,,2,Promoter,88.9,1,1
CSI-CRD-00300,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-02-10,Stenos Kayseri Melikgazi,Kayseri,İç Anadolu Bölgesi,Halenur Burcuhan Şafak,Otomobil-Binek,Retail,43,Erkek,150.000 TL üzeri,1755000,12,2.4,1,1,,2,Anadolubank,Ödeme Planında Esneklik; Sigorta hizmetlerinin de olması; Daha az döküman/daha az prosedür,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,10,10,8,8,,8,10,,1,,1,Senet İadesi; Kredi Borcunu erken kapama,9.0,,2,,2,10,9,10,2.0,,1.0,2.0,,Kendi sigortacısı/tanıdık acente olması,,,,,,2,,1,Promoter,88.9,1,1
CSI-CRD-00301,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-05-01,Stenos Malatya Battalgazi,Malatya,Doğu Anadolu Bölgesi,Çetinsu Temizkal Demirel Bilge,Otomobil-Binek,Retail,23,Erkek,50.001 - 85.000 TL,1059000,12,3.5,1,1,,1,Vakıflar Bankası,Sigorta hizmetlerinin de olması; Ödeme Planında Esneklik; Müşteri ilişkileri,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,8,Danışman ilgili ve bilgiliydi,,9,7,10,8,,10,10,,1,,2,,,,2,,2,9,10,6,1.0,Kredi avantajı,,,,,10.0,10.0,7.0,Fiyat/teminat dengesi beklentimin altındaydı,"Stenos Auto Finans veya Stenos Auto iletişim hattından; Gazete, dergi ilanlarından",2,,1,Promoter,88.9,1,1
CSI-CRD-00302,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-06-04,Stenos Ankara Çankaya,Ankara,İç Anadolu Bölgesi,Mishat Buyrukhan Sezer Hançer,Otomobil-Binek,Filo,41,Erkek,150.000 TL üzeri,2374000,48,1.0,1,2,Acentede sunulan faiz oranı beklediğimden uygundu,2,Başka kuruluş araştırmadım,Markanın finans kurumu olması; Daha önce kredi kullanmıştım; Faiz oranı,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,10,8,7,,10,9,,2,Erken kapama koşulları açıklanmadı,1,Senet İadesi; Adres Değişikliği Bildirme,10.0,,2,,2,9,9,9,,,,,,,,,,,,2,,2,Promoter,100.0,1,1
CSI-CRD-00303,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-05-10,Stenos Denizli Merkezefendi,Denizli,Ege Bölgesi,Alattin Hayrioğlu,Otomobil-Binek,Retail,44,Erkek,25.001 - 50.000 TL,350000,24,6.3,1,1,,2,Anadolubank; Alternatifbank; QNB Fibabank,Daha önce kredi kullanmıştım; Hizmet kalitesi; Sorunların zamanında çözülmesi,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,8,Danışman ilgili ve bilgiliydi,,99,8,99,6,Taksit seçenekleri ihtiyacıma uymadı,7,9,,1,,2,,,,2,,2,7,8,7,1.0,Kredi avantajı,,,,,7.0,7.0,5.0,Fiyat/teminat dengesi beklentimin altındaydı,Yetkili servisten,2,,2,Passive,77.8,0,0
CSI-CRD-00304,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-09-02,Stenos Adana Seyhan,Adana,Akdeniz Bölgesi,Filit Idık Arsoy,Hafif Ticari,Retail,46,Erkek,150.000 TL üzeri,1473000,60,8.1,1,2,Nakit bütçemi bozmak istemedim,2,Başka kuruluş araştırmadım,Müşteri ilişkileri; Hizmet kalitesi; Sorunların zamanında çözülmesi,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,9,10,10,9,,9,8,,1,,3,,,,1,Stenos Auto Mobil App,3,10,9,10,2.0,,3.0,,,Sigorta şirketi memnuniyetsizliği; Servis hizmet memnuniyetsizliği,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00305,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-06-16,Stenos Antalya Muratpaşa,Antalya,Akdeniz Bölgesi,Uz. Hezniye Yurtseven Seven,Otomobil-Binek,Retail,54,Kadın,85.001 - 150.000 TL,1247000,48,53.6,1,1,,1,Türkiye Finans,Daha uzun vade; Müşteri ilişkileri; Faiz oranı,4,Evrak ve geri dönüş süreçlerinde sorun yaşadım,1.0,5,Danışmanın bilgilendirmesi yetersizdi,1.0,4,3,5,4,Taksit seçenekleri ihtiyacıma uymadı,4,3,Onay süreci beklediğimden uzun sürdü,1,,1,Banka Hesap No'ları hakkında bilgi,3.0,Devir işlemlerimin uzun zaman alması,2,,2,1,6,3,2.0,,1.0,1.0,Muafiyetsiz cam teminatı,Kendi sigortacısı/tanıdık acente olması; Sigorta şirketi memnuniyetsizliği,,,,,,2,,1,Detractor,33.3,0,0
CSI-CRD-00306,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-11-24,Stenos İzmir Bornova,İzmir,Ege Bölgesi,Uz. Cannur Çorlu,Otomobil-Binek,Filo,31,Kadın,150.000 TL üzeri,2020000,36,11.1,1,2,Peşinat ve vade esnekliği ikna etti,1,HSBC Bank; Finans Bank; Anadolubank,Müşteri ilişkileri; Daha az döküman/daha az prosedür; Kampanyaları olması,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,8,Danışman ilgili ve bilgiliydi,,8,7,9,6,Taksit seçenekleri ihtiyacıma uymadı,7,7,,1,,1,Rehin Kaldırma; Senet İadesi,8.0,,2,,3,10,10,8,,,,,,,,,,,,2,,1,Promoter,88.9,1,1
CSI-CRD-00307,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-04-29,Stenos İstanbul Kadıköy,İstanbul,Marmara Bölgesi,Hazine Soylu Çamurcuoğlu,Hafif Ticari,Filo,43,Erkek,150.000 TL üzeri,1997000,24,2.8,1,1,,1,AlBaraka; Vakıflar Bankası; Anadolubank,Markaya duyulan güven; Sorunların zamanında çözülmesi; Daha az döküman/daha az prosedür,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,9,10,9,10,,10,10,,1,,1,Fatura ile ilgili olarak,9.0,,1,Stenos Auto Mobil App,2,10,9,8,,,,,,,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00308,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-01-16,Stenos Kayseri Melikgazi,Kayseri,İç Anadolu Bölgesi,Ekmel Ertaş,Otomobil-Binek,Retail,50,Kadın,85.001 - 150.000 TL,2276000,24,12.6,1,2,Acentede sunulan faiz oranı beklediğimden uygundu,2,Ziraat Bankası; Vakıflar Bankası,Kampanyaları olması; Markanın finans kurumu olması; Kredi alımlarında hızlılık,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,8,Danışman ilgili ve bilgiliydi,,8,7,7,6,Taksit seçenekleri ihtiyacıma uymadı,5,7,,1,,2,,,,2,,2,10,9,7,1.0,Teminat içeriği; Kredi avantajı,,,,,8.0,8.0,6.0,Fiyat/teminat dengesi beklentimin altındaydı,Acente satış danışmanı,2,,1,Promoter,77.8,0,1
CSI-CRD-00309,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-03-28,Stenos Erzurum Yakutiye,Erzurum,Doğu Anadolu Bölgesi,Sevim Eraslan,Hafif Ticari,Retail,42,Kadın,50.001 - 85.000 TL,1251000,24,4.5,1,1,,1,Şekerbank,Kampanyaları olması; Daha az döküman/daha az prosedür; Düşük peşinat / peşinatsız kredi imkânı,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,8,Danışman ilgili ve bilgiliydi,,9,8,9,7,,6,9,,1,,3,,,,2,,2,9,10,10,1.0,Fiyat avantajı,,,,,7.0,8.0,10.0,,Stenos Auto Finans veya Stenos Auto iletişim hattından; Yetkili servisten,2,,1,Promoter,88.9,1,1
CSI-CRD-00310,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-11-30,Stenos İzmir Bornova,İzmir,Ege Bölgesi,Ülfet Ertaş,Otomobil-Binek,Retail,47,Kadın,50.001 - 85.000 TL,499000,36,2.9,1,1,,2,ING,Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri; Daha uzun vade; Ödeme Planında Esneklik,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,8,Danışman ilgili ve bilgiliydi,,10,8,9,10,,9,9,,1,,1,Fatura ile ilgili olarak,6.0,Dekontların ellerine ulaşmaması; Devir işlemlerimin uzun zaman alması,2,,3,8,10,9,1.0,Fiyat avantajı,,,,,8.0,8.0,10.0,,Stenos Auto Finans veya Stenos Auto internet sayfalarından; Acente görselliği sayesinde,2,,2,Promoter,88.9,1,0
CSI-CRD-00311,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-01-27,Stenos Diyarbakır Kayapınar,Diyarbakır,Güney Doğu Anadolu Bölgesi,Zöhrehan Ferhan Erdoğan,Hafif Ticari,Retail,27,Erkek,25.001 - 50.000 TL,319000,48,7.3,1,1,,1,Vakıflar Bankası; Finans Bank,Faiz oranı; Markaya duyulan güven; Daha uzun vade,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,9,10,10,8,,10,10,,1,,1,Kaza; Kredi geri ödeme planımı temin etmek,9.0,,2,,2,9,10,8,2.0,,2.0,,,Kendi sigortacısı/tanıdık acente olması,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00312,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-05-15,Stenos İstanbul Kadıköy,İstanbul,Marmara Bölgesi,Okt. İmrihan Melikkan Şener Şafak,Otomobil-Binek,Retail,38,Kadın,50.001 - 85.000 TL,1102000,12,1.8,1,1,,1,Başka kuruluş araştırmadım,Daha uzun vade; Daha az döküman/daha az prosedür; Daha önce kredi kullanmıştım,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,8,8,9,,7,10,,1,,1,Kredimin ödeme planını revize etmek,8.0,,2,,1,8,7,8,1.0,Fiyat avantajı,,,,,8.0,9.0,6.0,Fiyat/teminat dengesi beklentimin altındaydı,"Gazete, dergi ilanlarından; Stenos Auto Finans veya Stenos Auto internet sayfalarından",2,,1,Passive,88.9,1,0
CSI-CRD-00313,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-02-10,Stenos Malatya Battalgazi,Malatya,Doğu Anadolu Bölgesi,Sevgen Akdeniz,Hafif Ticari,Retail,40,Erkek,85.001 - 150.000 TL,2116000,24,1.0,1,1,,1,Kuveyt Türk; TEB (Türk Ekonomi Bankası); Şekerbank,Sorunların zamanında çözülmesi; Ödeme Planında Esneklik; Kredi alımlarında hızlılık,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,9,10,7,,9,8,,1,,1,Yeni Kredi Başvurusu için,10.0,,1,Stenos Auto Mobil App; Acente,2,9,9,7,1.0,Fiyat avantajı; Kredi avantajı,,,,,10.0,9.0,7.0,Fiyat/teminat dengesi beklentimin altındaydı,İnternet reklamlarından,2,,1,Promoter,88.9,1,1
CSI-CRD-00314,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-04-30,Stenos Adana Seyhan,Adana,Akdeniz Bölgesi,Gülmisal Nurveren Akdeniz,Otomobil-Binek,Filo,49,Kadın,150.000 TL üzeri,1792000,36,5.6,1,2,Acentede sunulan faiz oranı beklediğimden uygundu,1,Başka kuruluş araştırmadım,Daha önce kredi kullanmıştım; Sigorta hizmetlerinin de olması; Markanın finans kurumu olması,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,7,8,9,9,,6,9,,2,Taksit tarihleri net anlatılmadı,1,Hesap / Borç durumu öğrenme; Kredimin ödeme planını revize etmek,10.0,,2,,2,8,7,9,,,,,,,,,,,,2,,1,Passive,88.9,1,0
